Exit Trade Id,ticker,size,entry_date,entry_price,Entry Fees,exit_date,exit_price,Exit Fees,pnl,return_pct,Direction,Status,Position Id,exit_reason
149,AMGN,5.057741239488696,2022-03-28,210.79216092224303,0.0,2022-04-11,223.61384172259508,0.0,64.84874374350102,0.06082617467488137,Long,Closed,149,regime_stop
110,JNJ,8.46819444769301,2022-03-28,157.37301083523957,0.0,2022-04-11,162.86712816708547,0.0,46.52525388451136,0.03491143305123595,Long,Closed,110,regime_stop
377,SO,13.887495726351997,2022-03-29,61.41537545804425,0.0,2022-04-11,66.09813920676102,0.0,65.03186154782009,0.07624741709697402,Long,Closed,377,regime_stop
259,KO,12.319315990925281,2022-04-01,55.386566256384015,0.0,2022-04-11,56.73379226862595,0.0,16.59690295600251,0.02432405731753853,Long,Closed,259,regime_stop
82,HPQ,16.28810330144719,2022-04-07,33.51278408476646,0.0,2022-04-11,32.97318948897262,0.0,-8.788972517192633,-0.016101156932500665,Long,Closed,82,regime_stop
115,LLY,15.214417030956405,2022-11-30,356.0850243218088,0.0,2022-12-05,364.1967672588618,0.0,123.41543989223919,0.022780354081170406,Long,Closed,115,regime_stop
121,ABBV,30.694242864358525,2022-11-30,141.20240287278318,0.0,2022-12-05,144.70352617614537,0.0,107.46432897146406,0.024795068866615064,Long,Closed,121,regime_stop
144,BMY,50.733903954250295,2022-11-30,68.3424772628026,0.0,2022-12-05,69.28436995674488,0.0,47.78589346967783,0.013781951308559534,Long,Closed,144,regime_stop
156,GILD,36.42942865007146,2022-11-30,76.14241136202416,0.0,2022-12-05,77.9111906543425,0.0,64.43561902723513,0.023229882803534666,Long,Closed,156,regime_stop
356,APD,8.053439296701574,2022-11-30,275.5418588024441,0.0,2022-12-05,288.7653956933222,0.0,106.49495163838083,0.04799102738273619,Long,Closed,356,regime_stop
291,DE,4.226275909382212,2022-12-01,420.0501209378309,0.0,2022-12-05,420.33554658275494,0.0,1.2062875270623863,0.0006795037798984287,Long,Closed,291,regime_stop
299,BA,14.748455980020427,2022-12-13,191.20555561065672,0.0,2022-12-14,187.23633683013918,0.0,-58.539848459533005,-0.020758909268305266,Long,Closed,299,regime_stop
98,KLAC,10.9258136187714,2022-12-13,403.2861445231069,0.0,2022-12-14,395.8170876456522,0.0,-81.6055233510724,-0.01852048967932425,Long,Closed,98,regime_stop
74,IBM,41.07899882111333,2022-12-13,134.0779162267371,0.0,2022-12-14,134.0329990624607,0.0,-1.845152138357662,-0.0003350079233065742,Long,Closed,74,regime_stop
357,APD,7.516895367306888,2022-12-13,300.1224928391624,0.0,2022-12-14,296.9233584010229,0.0,-24.04755883744292,-0.010659429114678058,Long,Closed,357,regime_stop
227,HD,11.116234517673869,2022-12-13,317.10228805172056,0.0,2022-12-14,304.07164346807764,0.0,-144.85170110823128,-0.04109287467997569,Long,Closed,227,regime_stop
306,GE,37.46460394945269,2023-01-11,59.536764033594736,0.0,2023-01-18,63.49367521011784,0.0,148.24411009160121,0.06646164333503832,Long,Closed,306,regime_stop
99,KLAC,10.864943960827798,2023-01-11,400.96726687003644,0.0,2023-01-18,409.2316748787264,0.0,89.79232988383228,0.020611178745841632,Long,Closed,99,regime_stop
283,CAT,11.689988632465122,2023-01-11,238.50764049890762,0.0,2023-01-18,243.75489207495934,0.0,61.340311275729164,0.022000350031032824,Long,Closed,283,regime_stop
65,ORCL,64.8078125866316,2023-01-11,84.02703915607616,0.0,2023-01-18,85.1248161925045,0.0,71.14452843875642,0.013064568827532807,Long,Closed,65,regime_stop
163,JPM,27.063578634779816,2023-01-11,128.77785139828163,0.0,2023-01-18,128.6676505264041,0.0,-2.9824299616789176,-0.0008557439861044597,Long,Closed,163,regime_stop
300,BA,8.509997374489847,2023-01-12,209.68479183197022,0.0,2023-01-18,212.79354389953613,0.0,26.455471932926002,0.014825834722706634,Long,Closed,300,regime_stop
388,NFLX,42.91188608307616,2023-01-12,33.266625,0.0,2023-01-18,32.65866173744202,0.0,-26.08885026558346,-0.018275471664407867,Long,Closed,388,regime_stop
190,MS,13.245473222280856,2023-01-17,86.22016584304981,0.0,2023-01-18,86.94234259692784,0.0,9.565572855245136,0.008375961085398943,Long,Closed,190,regime_stop
349,SLB,17.029471511421573,2023-01-17,53.64943461122817,0.0,2023-01-18,54.323942523462456,0.0,11.486513275622201,0.012572507373509558,Long,Closed,349,regime_stop
389,NFLX,163.91934610217962,2023-01-20,33.69584035491943,0.0,2023-02-23,33.1064395980835,0.0,-96.61418665267593,-0.017491795741781623,Long,Closed,389,trailing_sma
132,ABT,26.665247443184583,2023-01-23,106.05492658954584,0.0,2023-02-09,104.30924644174328,0.0,-46.54899309781058,-0.016460151394557164,Long,Closed,132,trailing_sma
191,MS,26.24783326804554,2023-01-23,86.1931979283589,0.0,2023-03-09,86.33981315537845,0.0,3.8483320333657502,0.0017010069302848044,Long,Closed,191,trailing_sma
100,KLAC,8.938759698330715,2023-01-23,395.4660595427926,0.0,2023-01-30,379.6880822753906,0.0,-141.03554731903068,-0.03989717167041649,Long,Closed,100,trailing_sma
87,AMAT,41.85829985883792,2023-01-23,105.56377370258862,0.0,2023-03-10,115.25991467596394,0.0,405.8639763371084,0.0918510264770645,Long,Closed,87,regime_stop
307,GE,18.912123626455465,2023-01-24,61.24859286917969,0.0,2023-03-10,72.15809477473489,0.0,206.3218487409115,0.17811840884012978,Long,Closed,307,regime_stop
66,ORCL,21.133222086983057,2023-01-24,85.64277340204443,0.0,2023-03-09,84.8654136633255,0.0,-16.428115999826105,-0.009076769794336966,Long,Closed,66,trailing_sma
284,CAT,6.008749733077187,2023-01-24,240.96963006960644,0.0,2023-02-21,232.75145933958498,0.0,-49.3809311803991,-0.03410459122026101,Long,Closed,284,trailing_sma
29,AVGO,16.442076224625453,2023-01-26,56.359838962600435,0.0,2023-02-22,55.52534346869807,0.0,-13.720838519849167,-0.014806562780566584,Long,Closed,29,trailing_sma
246,SBUX,5.900266386654805,2023-01-27,100.51589755490483,0.0,2023-02-23,97.92094279174977,0.0,-15.310924363933623,-0.025816361653017365,Long,Closed,246,trailing_sma
8,NVDA,38.1127099155156,2023-01-27,19.451207122974907,0.0,2023-03-10,23.37660219769887,0.0,149.60744378674815,0.20180727344615346,Long,Closed,8,regime_stop
200,AXP,6.932897432384858,2023-01-31,166.3438085068216,0.0,2023-03-10,164.17850874834002,0.0,-15.01180113592045,-0.013017014446875405,Long,Closed,200,regime_stop
301,BA,3.477948537521381,2023-02-01,212.21605561065672,0.0,2023-02-24,199.9,0.0,-42.83460759911554,-0.05803545624866592,Long,Closed,301,trailing_sma
103,LRCX,19.10294785581984,2023-02-01,48.29598328359435,0.0,2023-02-21,47.22152053833008,0.0,-20.52540579580443,-0.02224745563114472,Long,Closed,103,signal_exit_other
228,HD,1.9229206644285362,2023-02-02,307.0647828183739,0.0,2023-02-08,297.0891720026579,0.0,-19.182308177837058,-0.032486990934471514,Long,Closed,228,trailing_sma
238,LOW,2.317467182485754,2023-02-02,203.82984342979933,0.0,2023-02-21,192.20982360839844,0.0,-26.92901459593054,-0.05700843225836516,Long,Closed,238,trailing_sma
277,MO,28.53280159583028,2023-02-13,36.744983833681715,0.0,2023-03-10,36.19733863292427,0.0,-15.625851858120768,-0.014903944528489704,Long,Closed,277,regime_stop
249,GM,20.16355557897823,2023-02-17,41.59731964977419,0.0,2023-02-23,38.401629791259765,0.0,-64.43647007533275,-0.07682441766489577,Long,Closed,249,hard_stop
352,LIN,8.625197192610905,2023-03-02,335.9484411144719,0.0,2023-03-10,331.58979596402344,0.0,-37.59417391523493,-0.01297414905688833,Long,Closed,352,regime_stop
30,AVGO,39.31316046921419,2023-03-03,58.96491692000508,0.0,2023-03-10,59.906340219579576,0.0,37.01032524562925,0.01596582084312406,Long,Closed,30,regime_stop
24,META,29.856721992016034,2023-03-14,186.2124941244364,0.0,2023-03-15,191.35189845732648,0.0,153.4457663716612,0.027599675075806983,Long,Closed,24,regime_stop
25,META,28.40431026128118,2023-03-16,196.81463025729514,0.0,2023-08-16,297.7135896309523,0.0,2865.965347089763,0.5126598527850916,Long,Closed,25,trailing_sma
56,CRM,15.836595536062555,2023-03-16,180.73812078090563,0.0,2023-08-03,212.96519743948411,0.0,510.3671783515897,0.17830813178391283,Long,Closed,56,trailing_sma
31,AVGO,75.34073938400367,2023-03-16,59.361072030832744,0.0,2023-04-26,59.547993991722564,0.0,14.082838740547231,0.003148897998215663,Long,Closed,31,trailing_sma
308,GE,32.58819144109266,2023-03-16,70.26536644549071,0.0,2023-09-07,88.17813019394893,0.0,583.744574273821,0.25493019754410984,Long,Closed,308,trailing_sma
41,AMD,39.857975573793006,2023-03-16,89.76486122131347,0.0,2023-04-19,88.51000213623047,0.0,-50.016142761790434,-0.013979402051200965,Long,Closed,41,signal_exit_other
9,NVDA,70.53199543119486,2023-03-17,25.971999792779876,0.0,2023-08-09,44.21730163099119,0.0,1286.8775458934913,0.7024989212915149,Long,Closed,9,trailing_sma
88,AMAT,12.22068129164859,2023-03-20,119.91848421578294,0.0,2023-04-05,116.4773763141914,0.0,-42.05268295552378,-0.028695391908052776,Long,Closed,88,trailing_sma
5,MSFT,3.461414704515475,2023-03-24,270.96168736639146,0.0,2023-07-27,333.1636957844705,0.0,215.30694658873426,0.22956016041474597,Long,Closed,5,trailing_sma
0,AAPL,7.483183831491787,2023-03-24,156.6697394669272,0.0,2023-08-04,183.03210742980386,0.0,197.27444569963563,0.1682671334782025,Long,Closed,0,trailing_sma
67,ORCL,8.803652953577142,2023-03-27,85.22923599611055,0.0,2023-08-04,111.67056364530403,0.0,232.7802722553231,0.31023776454361424,Long,Closed,67,trailing_sma
360,ECL,3.7839396184224063,2023-03-31,158.63437387959326,0.0,2023-05-30,161.92388701413884,0.0,12.447319075127893,0.020736446043165824,Long,Closed,360,trailing_sma
353,LIN,2.218561704862088,2023-04-13,344.7715205674114,0.0,2023-05-23,349.9550353317228,0.0,11.499947352688537,0.015034637303512165,Long,Closed,353,trailing_sma
83,HPQ,22.448701917822177,2023-04-17,27.258480967246445,0.0,2023-05-12,26.03377377887108,0.0,-27.4930866084527,-0.04492939976541482,Long,Closed,83,trailing_sma
316,LMT,1.0628725377538042,2023-04-18,460.5764038344809,0.0,2023-04-25,443.2421017038085,0.0,-18.424153695818973,-0.037636105511175764,Long,Closed,316,trailing_sma
297,UPS,6.608566993889452,2023-04-19,166.02587377708628,0.0,2023-04-25,154.04264038085938,0.0,-79.19200070237889,-0.07217690305497877,Long,Closed,297,hard_stop
256,PG,4.859818169746679,2023-04-21,144.49174137816445,0.0,2023-05-22,142.0741659143918,0.0,-11.74897716557598,-0.016731582308537208,Long,Closed,256,trailing_sma
262,PEP,3.3402779982790674,2023-04-21,168.1784786750615,0.0,2023-05-24,168.26330005647512,0.0,0.283326994119534,0.0005043533636518288,Long,Closed,262,trailing_sma
116,LLY,2.372954243993001,2023-04-21,369.89945755671977,0.0,2023-07-11,441.0489551711315,0.0,168.83450232208827,0.19234820749501047,Long,Closed,116,trailing_sma
234,MCD,1.315086741801301,2023-04-24,273.38747074056346,0.0,2023-05-24,267.16373922808583,0.0,-8.184746796590275,-0.022765240468476895,Long,Closed,234,trailing_sma
122,ABBV,3.0513898562873822,2023-04-24,147.28052423582443,0.0,2023-04-27,136.68828125000002,0.0,-32.321062802275776,-0.07191883000677124,Long,Closed,122,trailing_sma
127,MRK,2.711618095917421,2023-04-25,106.0704643288249,0.0,2023-05-25,103.4844747626022,0.0,-7.012216103623075,-0.024379921239959506,Long,Closed,127,trailing_sma
278,MO,41.48771044997406,2023-04-27,36.362963285530334,0.0,2023-05-15,36.1526929418176,0.0,-8.723635136170515,-0.005782541484907184,Long,Closed,278,trailing_sma
378,SO,18.189395297264557,2023-05-05,66.35145664770926,0.0,2023-05-24,64.43668955589392,0.0,-34.82845553522293,-0.028857951106962605,Long,Closed,378,trailing_sma
265,WMT,19.736199402473353,2023-05-08,48.92098418354031,0.0,2023-05-24,47.98039472130622,0.0,-18.563661182517194,-0.019226707678349535,Long,Closed,265,trailing_sma
17,GOOGL,7.209467742529568,2023-05-10,107.1384832603833,0.0,2023-07-10,117.2715982955408,0.0,73.05436597730943,0.09457960134203656,Long,Closed,17,trailing_sma
272,CL,8.0975230327466,2023-05-11,76.3108852843641,0.0,2023-05-24,72.36525714844174,0.0,-31.949814709284396,-0.05170465682870035,Long,Closed,272,trailing_sma
104,LRCX,11.86516480793867,2023-05-15,51.514514661790386,0.0,2023-09-11,65.5888163528691,0.0,166.99390912129888,0.2732104103762037,Long,Closed,104,trailing_sma
42,AMD,8.096999466858316,2023-05-16,97.43869438934325,0.0,2023-07-20,114.90251908493043,0.0,141.40457924947646,0.17922884542978001,Long,Closed,42,trailing_sma
32,AVGO,10.140880577402507,2023-05-17,62.24004319940175,0.0,2023-08-09,85.23677096121618,0.0,233.20706990359702,0.36948444409234404,Long,Closed,32,trailing_sma
89,AMAT,4.116605895937103,2023-05-18,122.65810450117463,0.0,2023-07-20,134.57884272922396,0.0,49.07298127351072,0.09718671486510033,Long,Closed,89,trailing_sma
101,KLAC,3.479123064802704,2023-05-25,408.4348675062344,0.0,2023-07-20,447.5316152174652,0.0,136.02239672091514,0.09572333515486149,Long,Closed,101,trailing_sma
59,ADBE,3.005449799854109,2023-05-26,396.91836122131343,0.0,2023-09-21,519.2202404785156,0.0,367.57215853533967,0.3081285503670846,Long,Closed,59,trailing_sma
216,AMZN,8.220076103824569,2023-05-26,116.0980209159851,0.0,2023-09-20,138.48072805023193,0.0,183.987556053126,0.19279146153959142,Long,Closed,216,trailing_sma
390,NFLX,22.597334235572802,2023-05-31,39.2085936756134,0.0,2023-07-27,42.668653627395635,0.0,78.18813120554307,0.08824748932360435,Long,Closed,390,trailing_sma
46,INTC,21.406391079097446,2023-06-13,33.111968959952634,0.0,2023-08-16,33.93517181997281,0.0,17.621802359023377,0.02486118723461598,Long,Closed,46,trailing_sma
361,ECL,3.1837439691563674,2023-06-16,178.10672310901992,0.0,2023-08-15,178.2492674664512,0.0,0.45382473830909476,0.0008003311438391016,Long,Closed,361,trailing_sma
239,LOW,2.1847637464880925,2023-06-27,207.6366221202804,0.0,2023-08-09,209.9219599366261,0.0,4.992923209630305,0.011006429371702178,Long,Closed,239,trailing_sma
222,TSLA,1.311903577956304,2023-07-03,276.6282352294922,0.0,2023-07-24,255.85000610351562,0.0,-27.25903313396452,-0.07511246676876214,Long,Closed,222,hard_stop
84,HPQ,15.797795253883567,2023-07-11,29.08132501219911,0.0,2023-08-16,28.381196651309615,0.0,-11.060484496769334,-0.024074843928046697,Long,Closed,84,trailing_sma
164,JPM,4.1898342981657715,2023-07-11,137.6795385088213,0.0,2023-08-22,140.2863641159443,0.0,10.922167338060717,0.018934008897451147,Long,Closed,164,trailing_sma
60,NOW,3.9969924567866832,2023-07-14,115.45770152664184,0.0,2023-08-04,112.82355725479127,0.0,-10.528654784674586,-0.022814799160389865,Long,Closed,60,trailing_sma
285,CAT,1.4957219415056031,2023-07-18,246.82853103853435,0.0,2023-09-21,265.6742351264229,0.0,28.18793310737675,0.07635140074202526,Long,Closed,285,trailing_sma
397,CMCSA,26.428142776080087,2023-07-25,36.73197345843439,0.0,2023-09-25,38.45601806484607,0.0,45.56329701057871,0.04693580126759583,Long,Closed,397,trailing_sma
18,GOOGL,6.017018387478945,2023-07-26,129.06828950721206,0.0,2023-09-21,130.2973949320577,0.0,7.3955499414463475,0.009522907830718266,Long,Closed,18,trailing_sma
102,KLAC,1.71159564632157,2023-07-28,488.3247408624636,0.0,2023-08-16,473.8828544978524,0.0,-24.71866982633935,-0.029574349108555067,Long,Closed,102,trailing_sma
90,AMAT,7.145745126782823,2023-07-28,146.2084229184515,0.0,2023-08-11,136.5567303466797,0.0,-68.9685351599444,-0.0660132458795147,Long,Closed,90,trailing_sma
75,IBM,5.081955704567236,2023-07-31,131.57367738567913,0.0,2023-09-26,134.52642970082076,0.0,15.005756472108146,0.02244181643176465,Long,Closed,75,trailing_sma
302,BA,2.237139382498026,2023-07-31,239.1095004959106,0.0,2023-08-24,219.74200561523438,0.0,-43.32778553788967,-0.08099843310495079,Long,Closed,302,hard_stop
350,SLB,31.41797857603525,2023-08-08,52.938195866788334,0.0,2023-09-29,56.79925276608087,0.0,121.30660294282598,0.07293518103654972,Long,Closed,350,trailing_sma
345,COP,44.88900405222492,2023-08-28,107.64101308039204,0.0,2023-10-02,111.56178789043484,0.0,175.99967633587312,0.036424543933961,Long,Closed,345,trailing_sma
10,NVDA,82.85704730970066,2023-08-29,46.652860841548325,0.0,2023-09-11,46.09269266477362,0.0,-46.41388112441018,-0.012007155974362542,Long,Closed,10,trailing_sma
91,AMAT,16.903173195744404,2023-08-31,146.3590109380597,0.0,2023-09-12,142.90504503583645,0.0,-58.38298385747521,-0.023599270588710097,Long,Closed,91,trailing_sma
33,AVGO,35.6269194061011,2023-08-31,86.79994481294574,0.0,2023-09-01,87.08592193491418,0.0,10.188483876358077,0.0032946693985199424,Long,Closed,33,trailing_sma
